Review,Username,Rating,NegativeRating,NeutralRatings,PositiveFeeling,AppName
IMPOSSÍVEL concluir o reconhecimento facial,Teibokujin,1,1,0,0,br.gov.meugovbr
Que ideia genial de juntar todos os documentos em um único. Parabéns.,José Dias,5,0,0,1,br.gov.meugovbr
"Não penso ser ""saudavel"" compartilhar os dados da conta bancaria.",Daisy Pimentel,1,1,0,0,br.gov.meugovbr
"provavelmente poderia ter login sem necessidade de browser externo, mas em geral funciona ok",Lucas Martins Mendes,4,0,0,1,br.gov.meugovbr
Quando coloco pra aumentar a segurança da conta o aplicativo simplesmente nao carrega,Matheus Jansen,1,1,0,0,br.gov.meugovbr
"Bem ruim, como todo o resto",Willian Lira,1,1,0,0,br.gov.meugovbr
nao recebi o codigo de autorizacao enviado ao celular,Juana Gonzalez,1,1,0,0,br.gov.meugovbr
"muito ruim, no reconhecimento facial demora muito. podia ser mais rápido",Steffany Silva,2,1,0,0,br.gov.meugovbr
Ficou muito ruim o acesso,Sebastião carvalho,3,0,1,0,br.gov.meugovbr
Sistema muito ruim. Funciona raramente e dá muito erro.,Thiago Soares,1,1,0,0,br.gov.meugovbr
Tá melhorando bastante a cada atualização. Parabéns.,Nonato Junior,4,0,0,1,br.gov.meugovbr
Nunca consigo fazer o reconhecimento facial.,Pollyana Faria,1,1,0,0,br.gov.meugovbr
não tem opção de criar conta nova,Everton Carlos Harthe,1,1,0,0,br.gov.meugovbr
"pior site que ja vi na minha vida, os desenvolvedores sairam do lixo",Rangel Alcides,1,1,0,0,br.gov.meugovbr
não consegui evoluir meu cadastro pra prata de jeito nenhum,Lucas Hiroyuki,1,1,0,0,br.gov.meugovbr
Muito dificil de cadastrar. Muito ruim.,Dinora Valentim,1,1,0,0,br.gov.meugovbr
"App terrivel muito mal otimizado, igualzinho o site um lixo",Nanda Amaral,1,1,0,0,br.gov.meugovbr
O reconhecimento facial simplesmente não identifica meu rosto,João Pedro,1,1,0,0,br.gov.meugovbr
Reconhecimento só serve para dar dor de cabeça.,Sandra Ribeiro,1,1,0,0,br.gov.meugovbr
"Péssimo, horrível, tecnologia nota 0, é um parto para conseguir realizar as validações que pedem, péssimo mesmo!",Thiago Rafael,1,1,0,0,br.gov.meugovbr
"horrível, cheio de bugs e difícilmente funciona",Zamucx _,1,1,0,0,br.gov.meugovbr
"serviço ok, deveria explicar melhor os processos",Bruno Monteiro,3,0,1,0,br.gov.meugovbr
"O reconhecimento facial não funciona, sempre mostra a mensagem que o meu rosto não foi encontrado.",Samuel araujo leite,1,1,0,0,br.gov.meugovbr
excellent app,Antonio Jr,5,0,0,1,br.gov.meugovbr
perfect.,Marcelo Dixon,5,0,0,1,br.gov.meugovbr
pede informação até da hora que seu cachorro faz necessidades. deveria ser mais simples prático e menos invasivo,Leonardo Gazola,1,1,0,0,br.gov.meugovbr
"É impossível fazer o reconhecimento facial. Só queria fazer o rnpc, mas não vou fornecer minha senha do banco",Sítio Cotiara,1,1,0,0,br.gov.meugovbr
"Não reconhece o rosto nunca! Tô tentando subir o nível da conta mas nunca reconhece o meu rosto, não importa onde eu esteja, com iluminação,sem maquiagem , não reconhece!",Kahena,2,1,0,0,br.gov.meugovbr
the best,Modulo car,5,0,0,1,br.gov.meugovbr
good,Bryan soyer,5,0,0,1,br.gov.meugovbr
good,Safeer Brazil,5,0,0,1,br.gov.meugovbr
Leitura facial não funciona,Gabriel Rabelo,1,1,0,0,br.gov.meugovbr
Identificação facial não funciona,M,1,1,0,0,br.gov.meugovbr
eficiente e prático,R.Medeiros,5,0,0,1,br.gov.meugovbr
Fácil de usar,filipi inokov,5,0,0,1,br.gov.meugovbr
very good,giovani oliveira,5,0,0,1,br.gov.meugovbr
Good,SHISHPAL Singh,5,0,0,1,br.gov.meugovbr
great,Yuri Miguel Guimarães,5,0,0,1,br.gov.meugovbr
App péssimo.,Julius Caesar Brutomantes,1,1,0,0,br.gov.meugovbr
erro 403.,Diogo Olliver,1,1,0,0,br.gov.meugovbr
Minha senha do nada parou de funcionar. Quando coloco para recuperar minha senha sou redirecionando para uma página inexistente após fazer meu reconhecimento facial:(,Fernando Alves,1,1,0,0,br.gov.meugovbr
Totalmente Inútil para quem mora fora do país. Não aceita endereço no exterior e não aceita celular de fora. Só mostra que não pensam nos mais de 5 milhões de brasileiros que vivem e trabalham no exterior,Joabel Barbieri,1,1,0,0,br.gov.meugovbr
its 👍,Omaima Salem,5,0,0,1,br.gov.meugovbr
Muito prático,Marco Conforto,5,0,0,1,br.gov.meugovbr
"Muito ruim este aplicativo tendo este modelo se reconhecimento facial e níveis ( ouro, prata e bronze) estou tendo o maior aborrecimento somente para agendar uma hora na embaixada brasileira. Péssimo!!!!",Elo vanderbijl,1,1,0,0,br.gov.meugovbr
Horrivel,Sleeping Panda,1,1,0,0,br.gov.meugovbr
eccelent,Rafa Silva,5,0,0,1,br.gov.meugovbr
Ok.,Bruno de Moraes,5,0,0,1,br.gov.meugovbr
"Não consigo logar! Fala que o captcha está incorreto, mas não aparece nenhum!! Acabei de recuperar a senha, trocar e fazet o reconhecimento facial e, quando vou logar no app, diz ""senha incorreta"". 😤😡😮‍💨",Karina Brito,1,1,0,0,br.gov.meugovbr
🔥,Alexandre Thomaz (YOLAWS),5,0,0,1,br.gov.meugovbr
"Tão mal feito que ao fazer o login pede para baixar o app, fora que o reconhecimento facil não funciona, e nem da a opção de recadastrar ou usar outra forma de validação. Simplesmente inútil.",Tadeu Araujo,1,1,0,0,br.gov.meugovbr
"Demorou 30 minutos para fazer reconhecimento facial. Tive que trocar de ambiente varias vezes aqui em casa e mesmo assim não teve êxito. Por algum milagre, na última tentativa, reconheceu.",Marco SANTILLI,1,1,0,0,br.gov.meugovbr
ok,Rael Leandr,5,0,0,1,br.gov.meugovbr
prático,CarliN,5,0,0,1,br.gov.meugovbr
legal,Sheyla Montoya,5,0,0,1,br.gov.meugovbr
ótimo,Leandro Trepte,5,0,0,1,br.gov.meugovbr
desgraça,Arthur Guerra,1,1,0,0,br.gov.meugovbr
"Aplicativo agora pede reconhecimento facial e não abre mais colocando apenas a senha? E como fazer pra acessar a conta de minha irmã incapaz, da qual sou curadora??? Lamentável que não aponte outros caminhos na própria tela.",Clarissa Vianna,2,1,0,0,br.gov.meugovbr
"Após problemas com autenticação biométrica (foto do rosto) e fatores de autenticação (banco e telefone), está funcionando. Por agregar vários serviços de órgãos diferentes, a navegação ainda pode melhorar, mas parece que as equipes estão trabalhando nisso.",daniel ueda,3,0,1,0,br.gov.meugovbr
"Quando eu tinha acesso, o app era bom. O problema é o erro no reconhecimento facial (já citado por inúmeros usuários) que não me permite acessar os serviços. Já testei em dois aparelhos diferentes sem sucesso. O pior é que não há canal para atendimento.",FT Oyama,1,1,0,0,br.gov.meugovbr
"fiz a minha conta há mais de um século, então não faço a menor ideia de que senha é. isso de reconhecimento facial é algo EXTREMAMENTE negativo (tentei por outros celulares: não deu certo também), deveriam, também, disponibilizar outro tipo de forma para resgatar a senha pois NÃO possuo conta com banco algum 👍",Millena Alves,1,1,0,0,br.gov.meugovbr
"Por que tudo que tem que vir do Estado tem que ter uma BURROCRACIA e Validações sem sentido e falhas ? Toda a vez que preciso ver um documento, solicitam ""aumentar o nível conta"" Obrigatoriamente, se não, eu não posso fazer quase nada no app, sendo que nunca solicitaram isso antes. E na prática nunca foi pra proteger nada, sendo que ainda há ataques de dentro e essas Validações servem só pra irritar os usuários. Não consigo validar a minha conta, pois o app falha ao tirar minha foto.",David da Silva,1,1,0,0,br.gov.meugovbr
Não consigo colocar meu endereço,Leonardo Fernandes,4,0,0,1,br.gov.meugovbr
O glorioso curral da máfia. Podia ter um dark theme,Thales Catão,5,0,0,1,br.gov.meugovbr
"Ótimo app, mas poderia ter integração com o Google wallet, os documentos poderiam estar disponíveis na Google wallet",Paulo Roberto,4,0,0,1,br.gov.meugovbr
"emaranhado de forwards com páginas da internet e apps de Android, se fosse um app funcionaria sozinho.",Felipe Scolfaro Crema,1,1,0,0,br.gov.meugovbr
Problemas com reconhecimento facial.,Renato Sousa,1,1,0,0,br.gov.meugovbr
excellent,Márcio Lopes Silva,5,0,0,1,br.gov.meugovbr
Eu moro no Canadá e o aplicativo pede telefone brasileiro.... genial não pensarem em brasileiros no exterior quando criaram o serviço.,Laura Sulzbacher,1,1,0,0,br.gov.meugovbr
"Precisa melhorar muito, toda vez perco tempo precioso tentando e só depois de muito tempo perdido consigo fazer algo. Quando esquecer a senha leva uma eternidade pra recuperá-la.",Wilson Carlos da Silva,2,1,0,0,br.gov.meugovbr
Excelente aplicativo que facilita nossas vidas nos vários trâmites cotidianos.,Giordano Bruno,5,0,0,1,br.gov.meugovbr
"perfeito, muito bom ter acesso as informacoes sem ter que ir na agencia.",Erika Oliveira,5,0,0,1,br.gov.meugovbr
"essa validaçāo facial não funciona, por favor consertem isso, por favor",Cassio Henrique,1,1,0,0,br.gov.meugovbr
O reconhecimento facial fica falhando e não reconhece meu rosto.,Caio Machado,1,1,0,0,br.gov.meugovbr
Muito ruim absurdamente incapaz de ser útil. Não consigo reaver minha senha nem a pau.,princesslycan .couto,1,1,0,0,br.gov.meugovbr
precisa melhorar muito pra ser ruim,Jose Avelino Costa,1,1,0,0,br.gov.meugovbr
"Horrível. Reconhecimento facial não funciona de jeito nenhum independente de posição, iluminação ou fundo.",Elísio Borges,1,1,0,0,br.gov.meugovbr
depois que o genocida sair da presidência eu aumento as estrelas,Samuel Santiago,1,1,0,0,br.gov.meugovbr
Não funcionou no meu tablet Tab A 2016,Brancilene Araujo,3,0,1,0,br.gov.meugovbr
Excelente ferramenta. Uso com frequência.,Ednaldo,5,0,0,1,br.gov.meugovbr
o pior aplicativo que já usei nada funciona como deveria.,julia schneider lima,1,1,0,0,br.gov.meugovbr
Muito bom..Facilita bastante.,Samuel Dias,5,0,0,1,br.gov.meugovbr
"Lixo de app,como tudo do governo, sequer faz reconhecimento facial porque o app não funciona direito",Luigi Sant'Anna,1,1,0,0,br.gov.meugovbr
"No android 9, não funciona. Tive que pegar um iphone emprestado para usar este aplicativo.",Pedro Barreto,2,1,0,0,br.gov.meugovbr
Awesome!,Éder Antônio,5,0,0,1,br.gov.meugovbr
"Serviço extraordinário para a população brasileira, TÁ OK??? 👉🏾👉🏾",Danilo Sousa,5,0,0,1,br.gov.meugovbr
muito fraco de usabilidade,Daniel Matsuo,1,1,0,0,br.gov.meugovbr
Muito difícil e complicado,tt piereck,1,1,0,0,br.gov.meugovbr
"Muito demorado, muita dor de cabeça pra coisas simples. Você precisa baixar vários outros apps pra ter todas as funcionalidades, etc etc",Nicolle Ni,3,0,1,0,br.gov.meugovbr
"O reconhecimento facial não funciona. Já dei permissão de usar a câmera mas o aplicativo não funciona, nem tenta tirar minha foto.",Yniguez Rodrigues,1,1,0,0,br.gov.meugovbr
muito rápido e simples,Juliana Costa,5,0,0,1,br.gov.meugovbr
"Só permite autenticação por envio de código para o telefone, mas o envio não funciona. Fico sem ter acesso aos documentos.",Lucas do Amaral Silva Ferreira,2,1,0,0,br.gov.meugovbr
Precisa de browser,Sergio ZP,2,1,0,0,br.gov.meugovbr
show muito bom,Professor Gunnar Fermino,5,0,0,1,br.gov.meugovbr
bolsonaro e trump,Jusciedison Cella,5,0,0,1,br.gov.meugovbr
nao tem rg,Alex Sandro Rocha de Oliveira,3,0,1,0,br.gov.meugovbr
junk,Nicolas Bianconi,1,1,0,0,br.gov.meugovbr
Fora Bolsonaro.,Alexandre Magalhães,5,0,0,1,br.gov.meugovbr
wonderful,Estar Mds,5,0,0,1,br.gov.meugovbr
great,Michaell Braga,5,0,0,1,br.gov.meugovbr
"o aplicativo esta apresentando erro na hora de fazer o reconhecimento facial, esta aparecendo esse bug toda vez que vo tentar fazer o login atraves do reconhecimento facil.",Tuino,1,1,0,0,br.gov.meugovbr
Pede muita informação sensível e é complicado de achar que essas informações não são repassadas. Infelizmente o app é obrigatório para o que eu necessito.,Felipe Flávio,1,1,0,0,br.gov.meugovbr
"Por algum motivo não consigo colocar minha CNH digital no Gov.br ja baixei ela no meu celular pelo CNH Digital, mas mesmo assim ela não aparece lá",Leonardo Gonçalves,3,0,1,0,br.gov.meugovbr
"Funciona que quando quer, infelizmente o app não é estável. Tento acessar e só dá erro 502, isso dia 25/10.",Diego Camilo Curumim,3,0,1,0,br.gov.meugovbr
Lixo de aplicativo! Estou desde maio tentando fazer o reconhecimento facial e os idiotas não me ajudam. Lixo lixo lixo! Já entrei em contato várias vezes e nada de resolver minha situação.,Cristina Nascimento,1,1,0,0,br.gov.meugovbr
muito bom,João Pedro Freitas Martins,5,0,0,1,br.gov.meugovbr
muito bom,Maurício Viegas,5,0,0,1,br.gov.meugovbr
muito bom,Salomão Luz,5,0,0,1,br.gov.meugovbr
bom demais,Jorge Gonçalves,5,0,0,1,br.gov.meugovbr
Horrivelmente horrivel,Pedro Veras,1,1,0,0,br.gov.meugovbr
muito ruim,glaucio ricardo,1,1,0,0,br.gov.meugovbr
bom.,Matheus pg,5,0,0,1,br.gov.meugovbr
"Dentro do app é pedido para fazer o reconhecimento facial após o login para acesso, porém ao aceitar, a câmera não é aberta e o reconhecimento não é realizado e dessa forma não é possível acessar o app. Obs: as permissões de câmera foram concedidas.",João Victor Ferreira Mouzinho,1,1,0,0,br.gov.meugovbr
excelente,Biólogo James Magalhães,5,0,0,1,br.gov.meugovbr
bom,Bruno ribeiro,5,0,0,1,br.gov.meugovbr
gooodd,Jair jr,5,0,0,1,br.gov.meugovbr
recomendo,Fernando Almeida,5,0,0,1,br.gov.meugovbr
bom,Mohammad jakir husen,5,0,0,1,br.gov.meugovbr
ok,Jesaias Farias,3,0,1,0,br.gov.meugovbr
"não é possível fazer login pois a verificação em duas etapas não gera nenhum código faz meses. Fica parado na tela com a seguinte frase: Por favor, digite abaixo o código enviado para o celular cadastrado. Existe um botão para solicitar o código novamente. Kkkkk. Que, por óbvio, tambem não funciona. Nessa tela, aparentemente, aguardando um código que não é enviado, nunca. De quem é a ideia estúpida de enviar uma foto segurando um documento pra um email aleatório? Mais fácil desinstalar.",Adler Dias,1,1,0,0,br.gov.meugovbr
horrível! nunca pega reconhecimento facial. simplesmente inútil,lffalves,1,1,0,0,br.gov.meugovbr
"muita burocracia envolvida, e mesmo assim ainda levamos golpe de golpistas.",BLOOD Bullet,1,1,0,0,br.gov.meugovbr
demorou mas conseguiu apoiei o celular e olhei para a câmera,Giorgia Caliman Rodrigues,4,0,0,1,br.gov.meugovbr
Por enquanto ta bom.,Weslley Monteiro,5,0,0,1,br.gov.meugovbr
Tenho um Moto G6 Play e não consigo realizar o reconhecimento facial. Tá ridículo!,Mateus,1,1,0,0,br.gov.meugovbr
muito bom fácil governo Brasileiro pátria amada Brasil.,Daniel Goncalves,5,0,0,1,br.gov.meugovbr
Não dá pra fazer nada sem enviar uma foto do seu rosto para o App. Inútil.,Luís Henrique Faria,1,1,0,0,br.gov.meugovbr
veri naice,Cássio Fernando Brito de Souza,5,0,0,1,br.gov.meugovbr
Amei,Motta ́s Tune,5,0,0,1,br.gov.meugovbr
"Erro 002 não abre, nada, preciso usar com urgência e não funciona",Raquel,1,1,0,0,br.gov.meugovbr
"Não serve pra nada,vou desinstalar.",gideon leandro gomes,1,1,0,0,br.gov.meugovbr
"Problema no cadastramento, não tem um campo para fazer.",Alex Satin,1,1,0,0,br.gov.meugovbr
Preciso de ajuda. Moro no exterior. O telefone caadastrado é do Brasil,Rose Arruda,5,0,0,1,br.gov.meugovbr
Não funciona o reconhecimento facial. Não consigo acessar e utilizar.,Cristian Cabellos,1,1,0,0,br.gov.meugovbr
Nao faz adequadamente reconhecimento facial,mike gener,2,1,0,0,br.gov.meugovbr
Facil de usar e extremamente útil.,Susanna Vieira,5,0,0,1,br.gov.meugovbr
"Reconhecimento facial nao esta funcionando de forma alguma, mesmo apos tentar em 3 diferentes dispositivos",Sam Rosie,1,1,0,0,br.gov.meugovbr
"Reconhecimento facial nao funciona, e trava tudo o wue ptecisq ser feito.",Dirceu Rodrigues,1,1,0,0,br.gov.meugovbr
Uma das poucas coisas que funcionam do governo.,Andre Rocha,5,0,0,1,br.gov.meugovbr
Péssimo! Reconhecimento facial não funcionado. Fazer o quê?,Vinicius Silva,1,1,0,0,br.gov.meugovbr
recomhecimento facial é um pesadelo só porque sou asiático.,しんちゃん,1,1,0,0,br.gov.meugovbr
"O reconhecimento facial nao permite trocar a camera. A camera frontal do meu telefone nao funciona, e nao consigo realizar o procedimento",Bernardo Soares,1,1,0,0,br.gov.meugovbr
"O recurso de reconhecimento facial é terrível. Se forem manter um recurso necessário para os próximos procedimentos, tratem de melhorar.",Carolina Soares,1,1,0,0,br.gov.meugovbr
esse App nunca funciona,Juliana Machado,1,1,0,0,br.gov.meugovbr
estado minimo por favor,Eduardo Montenegro,1,1,0,0,br.gov.meugovbr
"Tudo pede para aumentar o nível porem pra tirar a foto pr aumentar o nível nao funciona, aplicativo mal feito, nao funciona, nao consigo usar parabens governo federal",pedro trinca,1,1,0,0,br.gov.meugovbr
Muito fácil e eficiente,Luana Romaniello,5,0,0,1,br.gov.meugovbr
E muito útil,Marcus Oliveira,5,0,0,1,br.gov.meugovbr
A cada dia que passa o aplicativo melhora a segurança. Poderia aceitar identificação biométrica ao invés de digitar a senha toda login.,Eduardo Franco Filho,5,0,0,1,br.gov.meugovbr
O aplicativo fecha toda vez que vai fazer o reconhecimento facial. E isso começou acontecer depois da última atualização. :/,Barton Túlio,3,0,1,0,br.gov.meugovbr
legal !!!! 👍👏,Samuel Meleus,4,0,0,1,br.gov.meugovbr
"O reconhecimento facial não funcionou de primeira porque não fiz como mandava as instruções. Depois que apoiei o smartphone numa mesa, deu certo.",Gabriel Reifegerste,5,0,0,1,br.gov.meugovbr
"Autenticação para entrar no aplicativo é horrível. É autorizado mas é como se n tivesse feito, então é pedido para autorizar novamente e nunca entra no app.",Fri Gow,1,1,0,0,br.gov.meugovbr
"Recentemente a minha experiência tem sido ruim, o APP fica deslogando da minha conta e o reconhecimento facial de vez em quando bloqueia mesmo estando em condições boas",Paulo Sérgio Lôbo da Costa Carvalho de Sá Góes,2,1,0,0,br.gov.meugovbr
