Review,Username,Rating,NegativeRating,NeutralRatings,PositiveFeeling,AppName
Easy usability and simplicity!,Samuel da Silva,5,0,0,1,sentimentos
Very good app! I recommend it to everyone. It really gave me lots of advantages! ❤,Esther Minhaqui,5,0,0,1,sentimentos
smart and good,Jorge Nicolau,5,0,0,1,sentimentos
Best and most intuitive bank of all.,A. Paul,5,0,0,1,sentimentos
"easy to use,, fair loans and good service, thank you",Alber,5,0,0,1,sentimentos
"simple, direct and easy.",A Google user,5,0,0,1,sentimentos
Excelent app. Clean interface.,Marcelo Augusto,5,0,0,1,sentimentos
The Only thing I want is a bank with quick and fast customer service. NU BANK SADLY DOSENT OFFER IT.,Abe Nemer,1,1,0,0,sentimentos
"Always there with the best staff to help you, I just love it.",A Google user,5,0,0,1,sentimentos
Very good app...,Willian Schultz,5,0,0,1,sentimentos
"Simple yet effective, the best kind of app.",Lucas Ferreira,4,0,0,1,sentimentos
This App is simple and easy to manage,Tadeu Ayres,5,0,0,1,sentimentos
easy to use and efficient,Maurício Saraiva,4,0,0,1,sentimentos
Very good Brazilian Bank. -Simple -Smart -Fast -Free,A Google user,5,0,0,1,sentimentos
Nice service and very nice card all in progress,JOEL Lopez Navarrete,5,0,0,1,sentimentos
Would be nice to have the app available in English,Ryan Bornes,4,0,0,1,sentimentos
Fácil d usar e juros justos / Easy to use and fair interests.,Gabriela Albuquerque,5,0,0,1,sentimentos
"It's very useful and good, everything very pleasant!",Gabriel Rodrigues,5,0,0,1,sentimentos
Absolutely useful and easy to use.,A Google user,5,0,0,1,sentimentos
"An awesome app, a lot facilities to the user that feel so good",A Google user,5,0,0,1,sentimentos
"Been looking for a app like this for a while,shame its not offered in english",inputlag,1,1,0,0,sentimentos
Really nice after this interface update.,Gean Torres,5,0,0,1,sentimentos
Not working on Zenfone 2 since last month :(,A Google user,1,1,0,0,sentimentos
Excellent app and customer service. I love Nu.,Miriam Skinner,5,0,0,1,sentimentos
Excellent card and app! The best!,Enrique Arturo Pérez Bautista,5,0,0,1,sentimentos
Amazing digital bank i am using since 2017 they never disappointed,Muhammad Asif,5,0,0,1,sentimentos
"Wonderful bank, app and service!",Galew All Blanco,5,0,0,1,sentimentos
"It keep telling me to update but wont let me, its a piece of sht",Edgar Polo Rodriguez,1,1,0,0,sentimentos
excellent loved the app very practical to use and simple,A Google user,5,0,0,1,sentimentos
I just don't like the fact that I have to wait weekdays to pay my bills. The rest is great.,C. M. Bonfim,4,0,0,1,sentimentos
Bank and App are incredible... I recomend very much,Mayara Maggi,5,0,0,1,sentimentos
The account is awesome and the app is very easy of to use...,Rubão Borges,5,0,0,1,sentimentos
How can i change the language feature in the app m i dont know portugeus,MIND SET,3,0,1,0,sentimentos
"update came with problems, I'm being logged out all the time",A Google user,2,1,0,0,sentimentos
"The best bank in the world!!! No taxes, super simple",A Google user,5,0,0,1,sentimentos
Well it's a nice app but asking for my password all the time is so damn horrible,Samantha Monique,4,0,0,1,sentimentos
"The best customer service and the best bank application. 5 star?? No, I give it 6 👏",clam9305 BM,5,0,0,1,sentimentos
The app is good but it's taking so long to finally arrive my card,Cintia Ketlen,3,0,1,0,sentimentos
Very easy and useful.,Matheus Augusto Reis,4,0,0,1,sentimentos
App hasn't been working for more than 2 days,Guilherme Nunes,1,1,0,0,sentimentos
"This app has stopped every time,i can't use it",A Google user,1,1,0,0,sentimentos
"Awesome This is a great, simple and useful app !",A Google user,5,0,0,1,sentimentos
Light and efficient.,A Google user,5,0,0,1,sentimentos
nice app to have everything you need regarding money on your hand...,A Google user,5,0,0,1,sentimentos
Nice I like Good Service App And Credit Is great too,Jesus Montes,5,0,0,1,sentimentos
Amazing app! I'm grateful... Enjoy. Thanks,Demilson Rossi,5,0,0,1,sentimentos
"That's ok, but I'd like increase my month limit. Damn they don't allow me to",A Google user,5,0,0,1,sentimentos
not working on asus zenphone 5 since last update,A Google user,1,1,0,0,sentimentos
It is really friendly for the user,Jorge Gutiérrez,5,0,0,1,sentimentos
Can't understand the language and I don't see any way to change it to English..,Frank Chavez,1,1,0,0,sentimentos
APP travando no Android 9 do Samsung s9+,Chi,2,1,0,0,sentimentos
"Love the app, easy to use!",Wesley Santos,5,0,0,1,sentimentos
Superb banking and credit card experience.,Samuel Prados,4,0,0,1,sentimentos
"Excelente, mas podia dar suporte ao Samsung Pay, Apple Pay e Google Pay.",A Google user,5,0,0,1,sentimentos
Practical and efficient,Ruan Silva,5,0,0,1,sentimentos
Sorry about that i was talking about the wrong app this one it seems good but I'll take more time to make sure,redfox artist,4,0,0,1,sentimentos
"Incredible, this app made my life a lot easier.",Robson Rodrigues,5,0,0,1,sentimentos
A great app and great bank. 100% recommend. Thank you Nubank! TRP,Timothy Pugh,5,0,0,1,sentimentos
Feature Request: dark mode! Please!,Josiel,5,0,0,1,sentimentos
Really good. But this new visual on icon is weird,Lazaro Santos,5,0,0,1,sentimentos
App campeão como o pior changelog/release notes do Google Play.,A Google user,1,1,0,0,sentimentos
I am not receiving the email with the code. Horrible service,Rafael Machado,1,1,0,0,sentimentos
"I love it, it's super easy to use!!",Martha Ortega,5,0,0,1,sentimentos
"Nice app, awesome service!",A Google user,5,0,0,1,sentimentos
Fast and reliable!!,André Negre,5,0,0,1,sentimentos
"Amazing, really easy to use.",Matheus Frazão,5,0,0,1,sentimentos
Great bank! Great app!,Antonio da Costa Nobrega Neto,5,0,0,1,sentimentos
Very safe and amazing.,Mel Machado,5,0,0,1,sentimentos
"Good but the new icon is ugly, bring the other one back.",Andressa Pereira,4,0,0,1,sentimentos
"Very good up, no complaints at all",Alex braz,5,0,0,1,sentimentos
"Not working on Zenfone 2, Android 5.0",A Google user,1,1,0,0,sentimentos
Faster than any other banking app I use.,Renan Serra,5,0,0,1,sentimentos
Not working properly,Bruno Angulo,1,1,0,0,sentimentos
good bank but the nu invest app is not opening,Diego Martins,1,1,0,0,sentimentos
It's funny game. we like it very much.,Bijay Shrestha,5,0,0,1,sentimentos
Simply the better online bank that ever!,Jhonathan Pablo,5,0,0,1,sentimentos
Easy and enjoyable.,Natan Carrera,5,0,0,1,sentimentos
"It's my first credit card, and yes, is amazing",david cs,5,0,0,1,sentimentos
Wonderful App! Stunning Bank!,CESAR A. SALAZAR,5,0,0,1,sentimentos
no bugs in app.it works good,Juninho C# Developer,4,0,0,1,sentimentos
Amazing app and service,Lairson Junior,5,0,0,1,sentimentos
I love that I got my card approved but the app keeps telling me that I have no internet,Jude Holland,4,0,0,1,sentimentos
"amazing app, awesome funcionalitys",Carlos Daniel,5,0,0,1,sentimentos
Awesome app and service!,A Google user,5,0,0,1,sentimentos
"A good bank. This bank is wonderful, I like it a lot.",A Google user,5,0,0,1,sentimentos
"Great app, works perfectly",iFloorNY Flooring,5,0,0,1,sentimentos
The app won't download and install,Ogami Ittou,1,1,0,0,sentimentos
"Nubank is simply the best. Just wonderful. But please, turn up my limit",Lucas Teles,5,0,0,1,sentimentos
very good... excellent and extraordinarily present in day.,A Google user,5,0,0,1,sentimentos
A great bank and a great app!,LF Fornitani,5,0,0,1,sentimentos
"I like the app , beautiful & user friendly",A Google user,5,0,0,1,sentimentos
It's keeping crashing... WHAT A SHAME !,A Google user,1,1,0,0,sentimentos
The best UI!,jaime molina,5,0,0,1,sentimentos
It does not open in my cellphone (Mi 9),A Google user,1,1,0,0,sentimentos
it said it would send me an email and it never sent.,Maverick,1,1,0,0,sentimentos
"this bank is the best, ... I would give more stars but there are none..",Leãndro Ghonnes / Tudo é Possivel,5,0,0,1,sentimentos
"Great app and service, I love nubank really",Luis Zacarias,5,0,0,1,sentimentos
"The best banking app, none disappointed",Clederson Cruz,5,0,0,1,sentimentos
Without a shadow of doubt this app is the best. I ain't got nothing to complain about because NUBANK is really for everybody even foreigners like me❤,Silicon Insider,5,0,0,1,sentimentos
Needs a full translation,Marti,4,0,0,1,sentimentos
Simple and fast!,A Google user,5,0,0,1,sentimentos
